angelo_field_dat.csv,,,,,,,,,,,,,,
George Allen,,,,,,,,,,,,,,
"June, 2015",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"This table is field data collected in the Elder Creek Watershed upstream of the Paralyze tributary junction in the Angelo Coast Range Reserve in Mendocino County, California",,,,,,,,,,,,,,
This data set was created by George Allen and Arik Tashie by pacing along streams and taking wetted stream width measurements every ~5 meters with a tape measure,,,,,,,,,,,,,,
This data was collected to determine the distribution of stream widths in headwater catchments.,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
columns:,,,,,,,,,,,,,,
stream_segment_ID,Internal and external stream segments usually seperated by nodes. Order is arbitrary,,,,,,,,,,,,,
direction,We either paced upstream or downstream,,,,,,,,,,,,,
flowing_width,Raw width measurements taken in inches,,,,,,,,,,,,,
percent_nonflow,"Estimated percentage of the streams that were not flowing due to sandbars, rocks, vegetation, or other material at the surface of the stream",,,,,,,,,,,,,
code,attributes of stream or measurement ,,,,,,,,,,,,,
,B,bushes,,,,,,,,,,,,
,DM,divine measurement - width visually estimated (only done a few times in Konza where poison ivy was too dense to measure),,,,,,,,,,,,
,G,tall grass,,,,,,,,,,,,
,MC,multiple channels seperated by vegetation,,,,,,,,,,,,
,RF,width measured by laser range finder (in meters),,,,,,,,,,,,
,SC,Stream covered by snow,,,,,,,,,,,,
notes,misc notes,,,,,,,,,,,,,
environment,where the stream is located,,,,,,,,,,,,,
measurer_name,name of person pacing and taking width measurements,,,,,,,,,,,,,
date,date,,,,,,,,,,,,,
stream_order,strahler stream order (no 0 order streams),,,,,,,,,,,,,
UTM_X,UTM zone 10N easting (locations are approximate),,,,,,,,,,,,,
UTM_Y,UTM zone 10N northing (locations are approximate),,,,,,,,,,,,,
S1,Downstream,10,40,,,Forest,George,6/1/15,1,450157.56287,4395737.40505,1004.29919434,465500,-0.1707752874
S1,Downstream,14,,,,Forest,George,6/1/15,1,450156.653864,4395741.47885,1004.29919434,465500,-0.1707752874
S1,Downstream,20,,,,Forest,George,6/1/15,1,450155.522339,4395745.21203,1002.98547363,467100,-0.1707752874
S1,Downstream,40,20,,,Forest,George,6/1/15,1,450156.693195,4395749.36902,1002.98547363,467100,-0.1707752874
S1,Downstream,10,,,,Forest,George,6/1/15,1,450158.143062,4395750.83934,1002.98547363,467100,-0.1707752874
S1,Downstream,21,,,,Forest,George,6/1/15,1,450158.283495,4395756.02457,1001.49542236,468100,-0.1707752874
S1,Downstream,40,,,,Forest,George,6/1/15,1,450158.574655,4395759.65362,1001.49542236,468100,-0.1707752874
S1,Downstream,11,,,,Forest,George,6/1/15,1,450159.956179,4395762.69434,999.973632813,468300,-0.1707752874
S1,Downstream,26,,,,Forest,George,6/1/15,1,450162.599063,4395768.31663,1002.49224854,468300,-0.1707752874
S1,Downstream,67,,,,Forest,George,6/1/15,1,450161.048879,4395771.28513,998.802856445,481600,-0.1707752874
S1,Downstream,9,,,,Forest,George,6/1/15,1,450159.388539,4395772.79881,998.802856445,481600,-0.1707752874
S1,Downstream,12,40,,,Forest,George,6/1/15,1,450155.559701,4395773.84475,998.802856445,481600,-0.1707752874
S1,Downstream,14,,,,Forest,George,6/1/15,1,450153.161602,4395775.64569,998.802856445,481600,-0.1707752874
S1,Downstream,15,,,,Forest,George,6/1/15,1,450152.920574,4395779.49663,997.514892578,483400,-0.1707752874
S1,Downstream,9,,,,Forest,George,6/1/15,1,450155.690965,4395783.68364,997.950439453,483400,-0.1707752874
S1,Downstream,16,,,,Forest,George,6/1/15,1,450156.01401,4395787.03435,997.950439453,483400,-0.1707752874
S1,Downstream,14,50,,,Forest,George,6/1/15,1,450155.178971,4395790.48368,997.253112793,485500,-0.1707752874
S1,Downstream,10,,,,Forest,George,6/1/15,1,450153.40799,4395797.69855,996.786560059,487500,-0.1707752874
S1,Downstream,20,,,,Forest,George,6/1/15,1,450153.40799,4395797.69855,996.786560059,487500,-0.1707752874
S1,Downstream,13,,,,Forest,George,6/1/15,1,450151.547425,4395801.38274,995.063171387,487500,-0.1707752874
S1,Downstream,5,,,,Forest,George,6/1/15,1,450148.305065,4395803.97974,995.063171387,487500,-0.1707752874
S1,Downstream,20,,,,Forest,George,6/1/15,1,450146.247572,4395807.25032,993.958190918,488900,-0.1707752874
S1,Downstream,12,20,,,Forest,George,6/1/15,1,450147.111724,4395809.62579,993.958190918,488900,-0.1707752874
S1,Downstream,20,,,,Forest,George,6/1/15,1,450147.677488,4395813.53675,993.958190918,488900,-0.1707752874
S1,Downstream,28,,,,Forest,George,6/1/15,1,450147.028359,4395817.37801,992.917053223,488900,-0.1707752874
S1,Downstream,10,,,,Forest,George,6/1/15,1,450146.814142,4395822.78475,992.917053223,492400,-0.1707752874
S1,Downstream,42,30,,,Forest,George,6/1/15,1,450145.494559,4395824.97149,991.935424805,494600,-0.1707752874
S1,Downstream,50,,,,Forest,George,6/1/15,1,450143.943858,4395827.13043,991.935424805,494600,-0.1707752874
S1,Downstream,12,,,,Forest,George,6/1/15,1,450146.321061,4395829.61785,991.935424805,494600,-0.1707752874
S1,Downstream,13,,,,Forest,George,6/1/15,1,450148.032193,4395833.20206,991.935424805,494600,-0.1707752874
S1,Downstream,30,,,,Forest,George,6/1/15,1,450147.43793,4395836.93786,991.193908691,495600,-0.1707752874
S1,Downstream,64,10,,,Forest,George,6/1/15,1,450145.782858,4395840.9397,991.193908691,495600,-0.1707752874
S1,Downstream,54,,,,Forest,George,6/1/15,1,450142.60323,4395843.78214,988.061462402,495600,-0.1707752874
S1,Downstream,44,60,,,Forest,George,6/1/15,1,450140.378355,4395845.37763,988.061462402,495600,-0.1707752874
S1,Downstream,81,10,,,Forest,George,6/1/15,1,450138.896814,4395849.47557,988.061462402,499100,-0.1707752874
S1,Downstream,39,60,,,Forest,George,6/1/15,1,450136.142927,4395854.02817,987.736938477,500700,-0.1707752874
S1,Downstream,5,,,,Forest,George,6/1/15,1,450136.142927,4395854.02817,987.736938477,500700,-0.1707752874
S1,Downstream,15,,MC,,Forest,George,6/1/15,1,450132.277431,4395854.21329,985.587280273,500700,-0.1707752874
S1,Downstream,13,30,,,Forest,George,6/1/15,1,450128.04923,4395855.07038,985.587280273,500700,-0.1707752874
S1,Downstream,22,50,MC,,Forest,George,6/1/15,1,450127.100074,4395858.44754,985.587280273,500700,-0.1707752874
S1,Downstream,119,80,,,Forest,George,6/1/15,1,450123.832509,4395859.91617,985.238891602,507900,-0.1707752874
S1,Downstream,0,,,,Forest,George,6/1/15,1,450123.628703,4395864.21626,983.084533691,507900,-0.1707752874
S1,Downstream,6,,,,Forest,George,6/1/15,1,450121.582427,4395867.25624,983.084533691,507900,-0.1707752874
S1,Downstream,41,60,,,Forest,George,6/1/15,1,450119.77066,4395869.9613,982.531494141,507900,-0.1707752874
S1,Downstream,28,10,,,Forest,George,6/1/15,1,450115.786918,4395872.00229,980.148254395,510600,-0.1707752874
S1,Downstream,54,,,,Forest,George,6/1/15,1,450114.403767,4395875.60558,980.148254395,510600,-0.1707752874
S1,Downstream,11,,,,Forest,George,6/1/15,1,450115.781051,4395878.66708,980.148254395,510600,-0.1707752874
S1,Downstream,17,,,,Forest,George,6/1/15,1,450111.925214,4395881.39505,979.940124512,510600,-0.1707752874
S1,Downstream,50,20,,,Forest,George,6/1/15,1,450106.570279,4395883.14794,977.090942383,511600,-0.1707752874
S1,Downstream,18,,,,Forest,George,6/1/15,1,450104.536634,4395883.7343,977.090942383,511600,-0.1707752874
S1,Downstream,24,,,,Forest,George,6/1/15,1,450102.171112,4395885.5154,977.090942383,511600,-0.1707752874
S1,Downstream,13,,,,Forest,George,6/1/15,1,450098.672202,4395886.69397,977.090942383,511600,-0.1707752874
S1,Downstream,33,20,,,Forest,George,6/1/15,1,450094.81787,4395888.50361,975.358947754,515100,-0.1707752874
S1,Downstream,17,,,,Forest,George,6/1/15,1,450094.236042,4395892.51281,975.358947754,515100,-0.1707752874
S1,Downstream,32,,,,Forest,George,6/1/15,1,450088.305452,4395892.39781,974.127380371,515800,-0.1707752874
S1,Downstream,42,80,,,Forest,George,6/1/15,1,450086.529584,4395891.92909,974.127380371,515800,-0.1707752874
S1,Downstream,12,10,,,Forest,George,6/1/15,1,450084.765623,4395891.43276,974.127380371,515800,-0.1707752874
S1,Downstream,50,,,,Forest,George,6/1/15,1,450080.30246,4395889.65971,974.127380371,712000,-0.1707752874
S1,Downstream,18,,,,Forest,George,6/1/15,1,450077.037188,4395890.36928,973.06451416,712000,-0.1707752874
S1,Downstream,11,,,,Forest,George,6/1/15,1,450074.163012,4395893.01031,973.06451416,712000,-0.1707752874
S1,Downstream,58,70,,,Forest,George,6/1/15,1,450070.574616,4395892.27556,971.913818359,714100,-0.1707752874
S1,Downstream,44,,,,Forest,George,6/1/15,1,450065.909051,4395892.01884,971.913818359,714100,-0.1707752874
S1,Downstream,92,60,,,Forest,George,6/1/15,1,450063.043672,4395892.25278,971.913818359,714100,-0.1707752874
S1,Downstream,94,80,,,Forest,George,6/1/15,1,450058.353956,4395892.52721,970.769348145,715300,-0.1707752874
S1,Downstream,20,20,,,Forest,George,6/1/15,1,450052.733193,4395893.95999,970.172485352,716200,-0.1707752874
S1,Downstream,13,,,,Forest,George,6/1/15,1,450051.328825,4395894.63605,970.172485352,716200,-0.1707752874
S1,Downstream,28,,,,Forest,George,6/1/15,1,450047.282033,4395894.72662,970.172485352,716200,-0.1707752874
S1,Downstream,21,,,,Forest,George,6/1/15,1,450042.592663,4395894.8299,969.980834961,716200,-0.1707752874
S1,Downstream,22,,,,Forest,George,6/1/15,1,450040.000781,4395894.22609,969.980834961,728600,-0.1707752874
S1,Downstream,6,,,,Forest,George,6/1/15,1,450036.111501,4395892.99085,969.980834961,728600,-0.1707752874
S1,Downstream,17,,,,Forest,George,6/1/15,1,450030.707515,4395891.49342,969.43145752,730200,-0.1707752874
S1,Downstream,17,,,,Forest,George,6/1/15,1,450027.67216,4395891.59718,969.43145752,730200,-0.1707752874
S1,Downstream,17,,,,Forest,George,6/1/15,1,450025.454111,4395893.70943,968.194702148,731100,-0.1707752874
S1,Downstream,69,20,,,Forest,George,6/1/15,1,450021.604794,4395896.20821,968.194702148,731100,-0.1707752874
S1,Downstream,13,,,,Forest,George,6/1/15,1,450017.853927,4395896.40585,968.194702148,731100,-0.1707752874
S1,Downstream,18,20,,,Forest,George,6/1/15,1,450014.494317,4395897.88523,963.716308594,731700,-0.1707752874
S1,Downstream,16,,,,Forest,George,6/1/15,1,450012.569862,4395901.27463,963.716308594,731700,-0.1707752874
S1,Downstream,38,50,,,Forest,George,6/1/15,1,450011.975164,4395904.58978,963.716308594,731700,-0.1707752874
S1,Downstream,36,30,,,Forest,George,6/1/15,1,450008.404667,4395906.6337,963.448059082,731700,-0.1707752874
S1,Downstream,54,60,,,Forest,George,6/1/15,1,450006.246034,4395906.72954,962.121398926,732200,-0.1707752874
S1,Downstream,33,,,,Forest,George,6/1/15,1,450003.176318,4395902.69635,962.371704102,732200,-0.1707752874
S1,Downstream,87,60,,,Forest,George,6/1/15,1,450000.790764,4395901.16921,962.371704102,732200,-0.1707752874
S1,Downstream,53,30,,,Forest,George,6/1/15,1,449996.354031,4395901.66923,961.020080566,733200,-0.1707752874
S1,Downstream,31,50,,,Forest,George,6/1/15,1,449993.622801,4395903.08736,961.020080566,733200,-0.1707752874
S2,Upstream,0,,,,Forest,George,6/1/15,1,449990.354815,4395906.59273,961.499633789,188200,0.1712129135
S2,Upstream,0,,,,Forest,George,6/1/15,1,449988.89558,4395911.07447,961.223693848,188200,0.1712129135
S2,Upstream,18,,,,Forest,George,6/1/15,1,449988.827855,4395915.23705,962.877929688,188200,0.1712129135
S2,Upstream,8,,,,Forest,George,6/1/15,1,449988.995983,4395918.46911,962.877929688,188200,0.1712129135
S2,Upstream,25,,,,Forest,George,6/1/15,1,449989.818341,4395919.06611,962.387207031,188200,0.1712129135
S2,Upstream,10,,,,Forest,George,6/1/15,1,449994.203648,4395925.13073,963.532348633,181500,0.1712129135
S2,Upstream,6,50,,,Forest,George,6/1/15,1,449995.84725,4395927.91933,963.532348633,181500,0.1712129135
S2,Upstream,2,,,,Forest,George,6/1/15,1,450000.252343,4395933.74586,964.909790039,180500,0.1712129135
S2,Upstream,0,,,,Forest,George,6/1/15,1,450000.634499,4395934.40588,964.909790039,180500,0.1712129135
S2,Upstream,0,,,,Forest,George,6/1/15,1,450004.357644,4395937.50071,964.909790039,180500,0.1712129135
S2,Upstream,0,,,,Forest,George,6/1/15,1,450007.791569,4395941.00543,968.694213867,180500,0.1712129135
S2,Upstream,0,,,,Forest,George,6/1/15,1,450007.474074,4395942.93252,970.668212891,179500,0.1712129135
S2,Upstream,0,,,,Forest,George,6/1/15,1,450008.136086,4395949.84935,970.668212891,179500,0.1712129135
S2,Upstream,0,,,,Forest,George,6/1/15,1,450010.354926,4395956.06038,972.656188965,178800,0.1712129135
S2,Upstream,0,,,,Forest,George,6/1/15,1,450010.540776,4395956.37749,972.656188965,178800,0.1712129135
S2,Upstream,7,50,,,Forest,George,6/1/15,1,450013.825561,4395961.1912,973.411193848,176700,0.1712129135
S2,Upstream,9,50,,,Forest,George,6/1/15,1,450016.936414,4395964.1201,974.816589355,176700,0.1712129135
S3,Downstream,33,,,Lunch from 1-1:30,Forest,Arik,6/1/15,2,449988.285423,4395903.14506,959.773742676,922800,-0.1388716249
S3,Downstream,18,,,,Forest,Arik,6/1/15,2,449983.433969,4395901.39268,959.773742676,922800,-0.1388716249
S3,Downstream,55,,,,Forest,Arik,6/1/15,2,449976.470968,4395898.56811,959.677978516,923800,-0.1388716249
S3,Downstream,31,,,,Forest,Arik,6/1/15,2,449975.161296,4395894.91861,958.396118164,923800,-0.1388716249
S3,Downstream,11,,,,Forest,Arik,6/1/15,2,449972.892449,4395890.27733,958.396118164,923800,-0.1388716249
S3,Downstream,65,,,,Forest,Arik,6/1/15,2,449972.426663,4395887.67397,960.139282227,923800,-0.1388716249
S3,Downstream,31,,,,Forest,Arik,6/1/15,2,449970.422952,4395881.91318,956.955078125,925200,-0.1388716249
S3,Downstream,72,,,,Forest,Arik,6/1/15,2,449966.346748,4395879.23776,956.955078125,925200,-0.1388716249
S3,Downstream,24,,,,Forest,Arik,6/1/15,2,449961.50478,4395879.02454,955.148864746,929400,-0.1388716249
S3,Downstream,94,,,,Forest,Arik,6/1/15,2,449956.535417,4395876.91367,956.885314941,929400,-0.1388716249
S3,Downstream,75,,,,Forest,Arik,6/1/15,2,449951.274611,4395873.43596,953.50390625,931300,-0.1388716249
S3,Downstream,109,,MC,,Forest,Arik,6/1/15,2,449949.837514,4395871.88912,953.50390625,931300,-0.1388716249
S3,Downstream,31,,MC,,Forest,Arik,6/1/15,2,449945.466622,4395867.28451,955.883178711,931300,-0.1388716249
S3,Downstream,33,,MC,,Forest,Arik,6/1/15,2,449939.808789,4395866.42111,952.225891113,931700,-0.1388716249
S3,Downstream,59,,MC,,Forest,Arik,6/1/15,2,449936.905394,4395867.21584,952.225891113,931700,-0.1388716249
S3,Downstream,16,,MC,,Forest,Arik,6/1/15,2,449929.630316,4395863.54949,949.706665039,934400,-0.1388716249
S3,Downstream,67,,MC,,Forest,Arik,6/1/15,2,449930.028871,4395858.96132,952.155029297,934400,-0.1388716249
S3,Downstream,9,,,,Forest,Arik,6/1/15,2,449924.320037,4395858.77087,949.821777344,935900,-0.1388716249
S3,Downstream,15,,,,Forest,Arik,6/1/15,2,449920.649521,4395859.38348,949.821777344,935900,-0.1388716249
S3,Downstream,4,,,,Forest,Arik,6/1/15,2,449915.633175,4395857.51201,947.79876709,937900,-0.1388716249
S3,Downstream,29,,,,Forest,Arik,6/1/15,2,449913.488196,4395853.90381,947.79876709,937900,-0.1388716249
S3,Downstream,32,,,,Forest,Arik,6/1/15,2,449908.55118,4395851.92039,947.79876709,937900,-0.1388716249
S3,Downstream,32,,,,Forest,Arik,6/1/15,2,449904.72677,4395852.43789,945.827209473,940800,-0.1388716249
S3,Downstream,23,,,,Forest,Arik,6/1/15,2,449899.455942,4395854.03133,945.827209473,940800,-0.1388716249
S3,Downstream,7,,,,Forest,Arik,6/1/15,2,449895.877927,4395855.67056,943.864990234,972700,-0.1388716249
S3,Downstream,12,,,,Forest,Arik,6/1/15,2,449890.069259,4395856.01187,943.864990234,972700,-0.1388716249
S3,Downstream,16,,,,Forest,Arik,6/1/15,2,449887.160143,4395854.32469,941.928100586,977000,-0.1388716249
S3,Downstream,10,,,,Forest,Arik,6/1/15,2,449882.94624,4395855.92479,941.928100586,977000,-0.1388716249
S3,Downstream,11,,,,Forest,Arik,6/1/15,2,449877.14922,4395854.83149,940.037597656,982600,-0.1388716249
S3,Downstream,34,,,,Forest,Arik,6/1/15,2,449873.912172,4395855.17591,940.037597656,982600,-0.1388716249
S3,Downstream,55,10,,,Forest,Arik,6/1/15,2,449867.678634,4395857.77356,938.108520508,984900,-0.1388716249
S3,Downstream,8,,,,Forest,Arik,6/1/15,2,449862.311555,4395858.97341,938.108520508,993100,-0.1388716249
S3,Downstream,60,,,,Forest,Arik,6/1/15,2,449858.22615,4395858.22002,935.67578125,993100,-0.1388716249
S3,Downstream,18,,,,Forest,Arik,6/1/15,2,449853.850527,4395859.25991,935.67578125,993100,-0.1388716249
S3,Downstream,58,,,,Forest,Arik,6/1/15,2,449849.813385,4395861.358,928.56237793,993100,-0.1388716249
S3,Downstream,68,,MC,,Forest,Arik,6/1/15,2,449843.927805,4395861.28818,928.56237793,993100,-0.1388716249
S3,Downstream,39,,MC,,Forest,Arik,6/1/15,2,449839.493109,4395858.33259,930.425537109,999400,-0.1388716249
S3,Downstream,9,,,,Forest,Arik,6/1/15,2,449835.731601,4395859.52919,930.425537109,999400,-0.1388716249
S3,Downstream,23,,,,Forest,Arik,6/1/15,2,449831.172896,4395859.63919,928.33807373,1001800,-0.1388716249
S3,Downstream,5,,,,Forest,Arik,6/1/15,2,449826.088904,4395859.05671,928.33807373,1001800,-0.1388716249
S3,Downstream,19,,,,Forest,Arik,6/1/15,2,449823.397826,4395855.33001,926.536071777,1005200,-0.1388716249
S3,Downstream,30,,,Began to rain hard. Switched from regular journal to Rite in the Rain fieldbook for the rest of Day 1,Forest,Arik,6/1/15,2,449818.963733,4395856.94612,926.536071777,1005200,-0.1388716249
S3,Downstream,52,,,,Forest,Arik,6/1/15,2,449813.313768,4395857.22575,924.621948242,1007500,-0.1388716249
S3,Downstream,65,,,,Forest,Arik,6/1/15,2,449811.12109,4395857.25604,924.621948242,1007500,-0.1388716249
S3,Downstream,18,,MC,,Forest,Arik,6/1/15,2,449803.931954,4395852.95172,922.725036621,1015800,-0.1388716249
S3,Downstream,9,,MC,,Forest,Arik,6/1/15,2,449800.403108,4395851.26173,927.590942383,1015800,-0.1388716249
S3,Downstream,10,,MC,,Forest,Arik,6/1/15,2,449797.034791,4395852.08742,920.588378906,1018900,-0.1388716249
S3,Downstream,0,,,,Forest,Arik,6/1/15,2,449792.035408,4395854.09159,920.588378906,1018900,-0.1388716249
S3,Downstream,18,10,,,Forest,Arik,6/1/15,2,449787.093373,4395856.0035,917.79876709,1023000,-0.1388716249
S3,Downstream,35,,,,Forest,Arik,6/1/15,2,449781.366599,4395852.68789,917.79876709,1023000,-0.1388716249
S3,Downstream,7,,,,Forest,Arik,6/1/15,2,449778.261538,4395850.98116,920.374328613,1028900,-0.1388716249
S3,Downstream,61,,,,Forest,Arik,6/1/15,2,449774.50549,4395849.60156,920.374328613,1028900,-0.1388716249
S3,Downstream,10,,,,Forest,Arik,6/1/15,2,449770.533974,4395851.5209,914.186279297,1033100,-0.1388716249
S3,Downstream,3,,,,Forest,Arik,6/1/15,2,449765.560939,4395854.65703,914.186279297,1033100,-0.1388716249
S3,Downstream,8,,,,Forest,Arik,6/1/15,2,449759.049304,4395853.57536,912.855102539,1034500,-0.1388716249
S3,Downstream,0,,,,Forest,Arik,6/1/15,2,449757.379691,4395850.06222,916.290649414,1034500,-0.1388716249
S3,Downstream,64,,,,Forest,Arik,6/1/15,2,449754.396255,4395848.23606,916.290649414,1034500,-0.1388716249
S3,Downstream,5,,,,Forest,Arik,6/1/15,2,449746.799412,4395849.81095,914.684753418,1035400,-0.1388716249
S3,Downstream,46,,,,Forest,Arik,6/1/15,2,449744.343191,4395848.66993,914.684753418,1035400,-0.1388716249
S3,Downstream,1,,,,Forest,Arik,6/1/15,2,449739.412466,4395849.26878,913.10949707,1035500,-0.1388716249
S3,Downstream,0,,,,Forest,Arik,6/1/15,2,449734.921565,4395851.00496,913.10949707,1035500,-0.1388716249
S3,Downstream,10,,,,Forest,Arik,6/1/15,2,449729.337463,4395852.56082,908.614074707,1044000,-0.1388716249
S3,Downstream,2,,,,Forest,Arik,6/1/15,2,449723.143304,4395853.79359,907.082336426,1044000,-0.1388716249
S3,Downstream,0,,,,Forest,Arik,6/1/15,2,449718.954735,4395851.90996,907.082336426,1044000,-0.1388716249
S3,Downstream,13,,,,Forest,Arik,6/1/15,2,449714.762082,4395851.2892,907.510742188,1047800,-0.1388716249
S3,Downstream,34,,,,Forest,Arik,6/1/15,2,449711.836298,4395852.93091,905.348999023,1047800,-0.1388716249
S3,Downstream,14,,,,Forest,Arik,6/1/15,2,449707.021427,4395855.98557,903.562133789,1049200,-0.1388716249
S3,Downstream,87,,,,Forest,Arik,6/1/15,2,449700.515233,4395858.65784,903.562133789,1049200,-0.1388716249
S3,Downstream,27,,,,Forest,Arik,6/1/15,2,449698.07091,4395857.63275,902.293518066,1052900,-0.1388716249
S3,Downstream,48,,,,Forest,Arik,6/1/15,2,449690.928978,4395860.13149,902.293518066,1052900,-0.1388716249
S3,Downstream,34,,,,Forest,Arik,6/1/15,2,449687.376521,4395862.10629,902.165039063,1056300,-0.1388716249
S3,Downstream,25,,,,Forest,Arik,6/1/15,2,449681.187805,4395861.99474,902.165039063,1056300,-0.1388716249
S3,Downstream,89,10,,,Forest,Arik,6/1/15,2,449678.101613,4395859.71644,900.159179688,1059700,-0.1388716249
S3,Downstream,63,,MC,,Forest,Arik,6/1/15,2,449672.522994,4395857.22349,900.159179688,1059700,-0.1388716249
S3,Downstream,90,,,,Forest,Arik,6/1/15,2,449670.156873,4395852.79858,899.079345703,1062700,-0.1388716249
S3,Downstream,35,,,,Forest,Arik,6/1/15,2,449669.379879,4395848.56972,899.628540039,1062700,-0.1388716249
S3,Downstream,29,,,,Forest,Arik,6/1/15,2,449665.426788,4395847.70912,899.628540039,1062700,-0.1388716249
S3,Downstream,57,10,,,Forest,Arik,6/1/15,2,449660.225554,4395850.32815,898.61328125,1063900,-0.1388716249
S3,Downstream,50,,,,Forest,Arik,6/1/15,2,449656.512775,4395853.62136,897.950683594,1063900,-0.1388716249
S3,Downstream,8,,,,Forest,Arik,6/1/15,2,449651.723459,4395853.2192,896.795043945,1066800,-0.1388716249
S3,Downstream,25,,,,Forest,Arik,6/1/15,2,449648.460353,4395849.55835,897.590454102,1066800,-0.1388716249
S3,Downstream,81,,,,Forest,Arik,6/1/15,2,449643.24569,4395847.3262,896.450134277,1187100,-0.1388716249
S3,Downstream,11,,,,Forest,Arik,6/1/15,2,449638.976983,4395845.72294,896.450134277,1187100,-0.1388716249
S3,Downstream,31,,,,Forest,Arik,6/1/15,2,449634.357563,4395844.32609,894.701965332,1193800,-0.1388716249
S3,Downstream,36,,,,Forest,Arik,6/1/15,2,449628.828862,4395844.22213,894.701965332,1324900,-0.1388716249
S3,Downstream,17,,,,Forest,Arik,6/1/15,2,449625.073454,4395848.75285,892.327575684,1324900,-0.1388716249
S3,Downstream,40,,,,Forest,Arik,6/1/15,2,449621.892144,4395851.72815,893.160217285,1324900,-0.1388716249
S3,Downstream,21,,MC,,Forest,Arik,6/1/15,2,449615.952249,4395850.97239,890.572998047,1334500,-0.1388716249
S3,Downstream,105,,,,Forest,Arik,6/1/15,2,449613.146374,4395850.47668,890.572998047,1334500,-0.1388716249
S3,Downstream,4,,,,Forest,Arik,6/1/15,2,449607.513623,4395849.87785,890.572998047,1334500,-0.1388716249
S3,Downstream,37,,MC,,Forest,Arik,6/1/15,2,449605.209486,4395849.90561,890.058776855,1334600,-0.1388716249
S3,Downstream,6,,,,Forest,Arik,6/1/15,2,449597.015547,4395849.83658,889.255859375,1337700,-0.1388716249
S3,Downstream,42,,,,Forest,Arik,6/1/15,2,449591.519282,4395850.75677,889.255859375,1337700,-0.1388716249
S3,Downstream,32,,MC,,Forest,Arik,6/1/15,2,449590.314974,4395850.57576,889.255859375,1337700,-0.1388716249
S3,Downstream,99,,MC,,Forest,Arik,6/1/15,2,449582.503845,4395845.70578,887.961791992,1338900,-0.1388716249
S3,Downstream,33,,,,Forest,Arik,6/1/15,2,449579.023985,4395840.95879,887.506835938,1342600,-0.1388716249
S3,Downstream,47,20,,,Forest,Arik,6/1/15,2,449575.784859,4395838.97344,887.506835938,1342600,-0.1388716249
S3,Downstream,60,40,,,Forest,Arik,6/1/15,2,449574.103053,4395837.26079,887.506835938,1342600,-0.1388716249
S3,Downstream,51,,,,Forest,Arik,6/1/15,2,449570.754078,4395836.28928,886.124450684,1345600,-0.1388716249
S3,Downstream,109,20,,,Forest,Arik,6/1/15,2,449562.910277,4395834.25668,886.124450684,1345600,-0.1388716249
S3,Downstream,85,40,,,Forest,Arik,6/1/15,2,449557.626859,4395834.91622,884.094421387,1347900,-0.1388716249
S3,Downstream,20,,,,Forest,Arik,6/1/15,2,449553.857899,4395839.36171,884.094421387,1347900,-0.1388716249
S3,Downstream,21,,,,Forest,Arik,6/1/15,2,449552.327736,4395844.19363,879.790222168,1349100,-0.1388716249
S3,Downstream,55,20,,,Forest,Arik,6/1/15,2,449547.945269,4395845.07435,879.790222168,1349100,-0.1388716249
S3,Downstream,22,,,,Forest,Arik,6/1/15,2,449543.861742,4395842.95482,879.790222168,1349100,-0.1388716249
S3,Downstream,87,30,,,Forest,Arik,6/1/15,2,449539.341582,4395840.42405,879.672790527,1349500,-0.1388716249
S3,Downstream,65,10,,,Forest,Arik,6/1/15,2,449533.747766,4395839.38616,877.917053223,1350300,-0.1388716249
S3,Downstream,65,40,,,Forest,Arik,6/1/15,2,449528.673035,4395838.44465,877.917053223,1350300,-0.1388716249
S3,Downstream,19,,,,Forest,Arik,6/1/15,2,449526.186152,4395838.64501,877.917053223,1350300,-0.1388716249
S3,Downstream,18,,,,Forest,Arik,6/1/15,2,449521.789016,4395842.4874,875.162597656,1350300,-0.1388716249
S3,Downstream,32,30,,,Forest,Arik,6/1/15,2,449516.854505,4395844.27035,875.162597656,1351500,-0.1388716249
S3,Downstream,46,70,,,Forest,Arik,6/1/15,2,449512.191554,4395843.44102,873.510070801,1352400,-0.1388716249
S3,Downstream,18,20,,,Forest,Arik,6/1/15,2,449506.785181,4395841.13253,874.648376465,1353800,-0.1388716249
S3,Downstream,27,20,,,Forest,Arik,6/1/15,2,449504.115285,4395840.28956,874.648376465,1353800,-0.1388716249
S3,Downstream,15,,,,Forest,Arik,6/1/15,2,449500.448572,4395845.8099,871.552124023,1353800,-0.1388716249
S3,Downstream,27,,,,Forest,Arik,6/1/15,2,449495.789143,4395846.32587,870.080566406,1440100,-0.1388716249
S3,Downstream,89,20,,,Forest,Arik,6/1/15,2,449490.822672,4395844.87434,870.080566406,1440100,-0.1388716249
S3,Downstream,48,,,,Forest,Arik,6/1/15,2,449486.314601,4395844.45967,869.637023926,1440100,-0.1388716249
S3,Downstream,44,20,,,Forest,Arik,6/1/15,2,449483.905796,4395847.72253,869.637023926,1440100,-0.1388716249
S3,Downstream,44,40,,,Forest,Arik,6/1/15,2,449479.370845,4395850.62621,870.306884766,1444600,-0.1388716249
S3,Downstream,23,20,,,Forest,Arik,6/1/15,2,449474.161614,4395851.62773,865.969726563,1444600,-0.1388716249
